ID,Distance,Layer,Condition,Method
282,0.8959045995577344,dense2,mixed_SVHN,SaSD
282,0.9631229314444683,dense3,mixed_SVHN,SaSD
283,0.7137675499058046,conv1,mixed_SVHN,SaSD
283,0.8744954441324453,conv2,mixed_SVHN,SaSD
283,0.9704992288607142,dense1,mixed_SVHN,SaSD
283,0.8949025421733643,dense2,mixed_SVHN,SaSD
283,0.9708914883359843,dense3,mixed_SVHN,SaSD
284,0.7217662342414422,conv1,mixed_SVHN,SaSD
284,0.8716985607014529,conv2,mixed_SVHN,SaSD
284,0.9705760609220081,dense1,mixed_SVHN,SaSD
284,0.895040882091376,dense2,mixed_SVHN,SaSD
284,0.9755582025859961,dense3,mixed_SVHN,SaSD
285,0.7317912254154514,conv1,mixed_SVHN,SaSD
285,0.8719819831347793,conv2,mixed_SVHN,SaSD
285,0.9704354500936159,dense1,mixed_SVHN,SaSD
285,0.8953103669599918,dense2,mixed_SVHN,SaSD
285,0.9715905494314552,dense3,mixed_SVHN,SaSD
286,0.7231448417799522,conv1,mixed_SVHN,SaSD
286,0.8726962400174528,conv2,mixed_SVHN,SaSD
286,0.9707755916647348,dense1,mixed_SVHN,SaSD
286,0.8957161900591732,dense2,mixed_SVHN,SaSD
286,0.9849649263781501,dense3,mixed_SVHN,SaSD
287,0.7094782676366462,conv1,mixed_SVHN,SaSD
287,0.8712630764799243,conv2,mixed_SVHN,SaSD
287,0.9705845147905886,dense1,mixed_SVHN,SaSD
287,0.8962743263404591,dense2,mixed_SVHN,SaSD
287,0.9856324898654808,dense3,mixed_SVHN,SaSD
288,0.722559740861671,conv1,mixed_SVHN,SaSD
288,0.8731932906008386,conv2,mixed_SVHN,SaSD
288,0.9706836244754238,dense1,mixed_SVHN,SaSD
288,0.8948937961905096,dense2,mixed_SVHN,SaSD
288,0.9830107244856328,dense3,mixed_SVHN,SaSD
289,0.7269459704946112,conv1,mixed_SVHN,SaSD
289,0.8716298028302165,conv2,mixed_SVHN,SaSD
289,0.9705391610365813,dense1,mixed_SVHN,SaSD
289,0.8962038082634662,dense2,mixed_SVHN,SaSD
289,0.9781742487183402,dense3,mixed_SVHN,SaSD
290,0.7187145638777073,conv1,mixed_SVHN,SaSD
290,0.871316115793993,conv2,mixed_SVHN,SaSD
290,0.9706971037012331,dense1,mixed_SVHN,SaSD
290,0.8944990677580492,dense2,mixed_SVHN,SaSD
290,0.9741693558117897,dense3,mixed_SVHN,SaSD
291,0.7049042641359543,conv1,mixed_SVHN,SaSD
291,0.8735755228905823,conv2,mixed_SVHN,SaSD
291,0.9704469550642133,dense1,mixed_SVHN,SaSD
291,0.8938116310406302,dense2,mixed_SVHN,SaSD
291,0.983288334472545,dense3,mixed_SVHN,SaSD
292,0.7252587714250833,conv1,mixed_SVHN,SaSD
292,0.8727358154094788,conv2,mixed_SVHN,SaSD
292,0.9704139342264612,dense1,mixed_SVHN,SaSD
292,0.8965534923122754,dense2,mixed_SVHN,SaSD
292,0.9809962376488279,dense3,mixed_SVHN,SaSD
293,0.7313537843923148,conv1,mixed_SVHN,SaSD
293,0.8714698074882676,conv2,mixed_SVHN,SaSD
293,0.9703947976367189,dense1,mixed_SVHN,SaSD
293,0.8957515052245709,dense2,mixed_SVHN,SaSD
293,0.9759288857844899,dense3,mixed_SVHN,SaSD
294,0.72399053421209,conv1,mixed_SVHN,SaSD
294,0.8717163565960934,conv2,mixed_SVHN,SaSD
294,0.9703589978296292,dense1,mixed_SVHN,SaSD
294,0.895414366213068,dense2,mixed_SVHN,SaSD
294,0.9785912110482948,dense3,mixed_SVHN,SaSD
295,0.723677684396894,conv1,mixed_SVHN,SaSD
295,0.8727706720328683,conv2,mixed_SVHN,SaSD
295,0.9705266943781794,dense1,mixed_SVHN,SaSD
295,0.895272195853053,dense2,mixed_SVHN,SaSD
295,0.9876061901061901,dense3,mixed_SVHN,SaSD
296,0.7180842345890479,conv1,mixed_SVHN,SaSD
296,0.8742587140139297,conv2,mixed_SVHN,SaSD
296,0.9705021051626801,dense1,mixed_SVHN,SaSD
296,0.8943063155735647,dense2,mixed_SVHN,SaSD
296,0.9651524516336568,dense3,mixed_SVHN,SaSD
297,0.7223453589431724,conv1,mixed_SVHN,SaSD
297,0.8722088699343742,conv2,mixed_SVHN,SaSD
297,0.9704425567477244,dense1,mixed_SVHN,SaSD
297,0.8954229111413265,dense2,mixed_SVHN,SaSD
297,0.9699565630525866,dense3,mixed_SVHN,SaSD
298,0.7255786772137391,conv1,mixed_SVHN,SaSD
298,0.8729308418961009,conv2,mixed_SVHN,SaSD
298,0.9703191735529415,dense1,mixed_SVHN,SaSD
298,0.8951672825179476,dense2,mixed_SVHN,SaSD
298,0.9738519813519814,dense3,mixed_SVHN,SaSD
299,0.7100825989268085,conv1,mixed_SVHN,SaSD
299,0.8723554939749867,conv2,mixed_SVHN,SaSD
299,0.9706288994749932,dense1,mixed_SVHN,SaSD
299,0.8955227188530597,dense2,mixed_SVHN,SaSD
299,0.9730781653622547,dense3,mixed_SVHN,SaSD
300,0.7207474173841725,conv1,mixed_SVHN,SaSD
300,0.8720940278424599,conv2,mixed_SVHN,SaSD
300,0.9706203274722985,dense1,mixed_SVHN,SaSD
300,0.8946856602109831,dense2,mixed_SVHN,SaSD
300,0.980557322964534,dense3,mixed_SVHN,SaSD
301,0.5455765359028226,conv1,WTs_SVHN,NNSTD
301,0.7566526943135223,conv2,WTs_SVHN,NNSTD
301,0.9447206557396888,dense1,WTs_SVHN,NNSTD
301,0.8440025515518165,dense2,WTs_SVHN,NNSTD
301,0.9416441270517544,dense3,WTs_SVHN,NNSTD
302,0.5572025987696944,conv1,WTs_SVHN,NNSTD
302,0.7625032659278658,conv2,WTs_SVHN,NNSTD
302,0.9451817324458776,dense1,WTs_SVHN,NNSTD
302,0.8485116106331927,dense2,WTs_SVHN,NNSTD
302,0.9367762426991069,dense3,WTs_SVHN,NNSTD
303,0.5792066045168067,conv1,WTs_SVHN,NNSTD
303,0.7582857637377679,conv2,WTs_SVHN,NNSTD
303,0.9461981008885819,dense1,WTs_SVHN,NNSTD
303,0.8485582415373956,dense2,WTs_SVHN,NNSTD
303,0.9446932699046593,dense3,WTs_SVHN,NNSTD
304,0.5177944374865331,conv1,WTs_SVHN,NNSTD
304,0.7599929043157101,conv2,WTs_SVHN,NNSTD
304,0.94572783496885,dense1,WTs_SVHN,NNSTD
304,0.8456590911627085,dense2,WTs_SVHN,NNSTD
304,0.9571243542582598,dense3,WTs_SVHN,NNSTD
305,0.5611843668484293,conv1,WTs_SVHN,NNSTD
305,0.7548071438599685,conv2,WTs_SVHN,NNSTD
305,0.94541063830213945,dense1,WTs_SVHN,NNSTD
305,0.8449226149777684,dense2,WTs_SVHN,NNSTD
305,0.9590605028938445,dense3,WTs_SVHN,NNSTD
306,0.5288814930473937,conv1,WTs_SVHN,NNSTD
306,0.7595003901684431,conv2,WTs_SVHN,NNSTD
306,0.945748697939168,dense1,WTs_SVHN,NNSTD
306,0.8470588900684365,dense2,WTs_SVHN,NNSTD
306,0.9554109272240469,dense3,WTs_SVHN,NNSTD
307,0.5109102741111013,conv1,WTs_SVHN,NNSTD
307,0.7596682883742498,conv2,WTs_SVHN,NNSTD
307,0.9455681986959378,dense1,WTs_SVHN,NNSTD
307,0.8471935291900334,dense2,WTs_SVHN,NNSTD
307,0.9462319107141564,dense3,WTs_SVHN,NNSTD
308,0.5658978608197358,conv1,WTs_SVHN,NNSTD
308,0.7617964442256255,conv2,WTs_SVHN,NNSTD
308,0.9447114267847085,dense1,WTs_SVHN,NNSTD
308,0.8472984954623153,dense2,WTs_SVHN,NNSTD
308,0.9482476641969761,dense3,WTs_SVHN,NNSTD
309,0.5396764311056591,conv1,WTs_SVHN,NNSTD
309,0.7622441640666989,conv2,WTs_SVHN,NNSTD
309,0.9446291928918099,dense1,WTs_SVHN,NNSTD
309,0.8450910926023747,dense2,WTs_SVHN,NNSTD
309,0.9460431542343984,dense3,WTs_SVHN,NNSTD
310,0.5692069343034416,conv1,WTs_SVHN,NNSTD
310,0.7567597194921213,conv2,WTs_SVHN,NNSTD
310,0.9452909583308957,dense1,WTs_SVHN,NNSTD
310,0.8493527964732724,dense2,WTs_SVHN,NNSTD
310,0.9624837893991216,dense3,WTs_SVHN,NNSTD
311,0.5514343641260484,conv1,WTs_SVHN,NNSTD
311,0.7581574290691034,conv2,WTs_SVHN,NNSTD
311,0.9447850205982655,dense1,WTs_SVHN,NNSTD
311,0.8495368218001575,dense2,WTs_SVHN,NNSTD
311,0.9410382462708045,dense3,WTs_SVHN,NNSTD
312,0.5744153491202639,conv1,WTs_SVHN,NNSTD
312,0.7620018637722357,conv2,WTs_SVHN,NNSTD
312,0.945582184377906,dense1,WTs_SVHN,NNSTD
312,0.8476554295362906,dense2,WTs_SVHN,NNSTD
312,0.947618170652602,dense3,WTs_SVHN,NNSTD
313,0.5764901815912845,conv1,WTs_SVHN,NNSTD
313,0.7560292534387612,conv2,WTs_SVHN,NNSTD
313,0.945506061923115,dense1,WTs_SVHN,NNSTD
313,0.8440614927079669,dense2,WTs_SVHN,NNSTD
313,0.9524921530726086,dense3,WTs_SVHN,NNSTD
314,0.5286921156866009,conv1,WTs_SVHN,NNSTD
314,0.7631956348297431,conv2,WTs_SVHN,NNSTD
314,0.9455469415696155,dense1,WTs_SVHN,NNSTD
314,0.8483179238331726,dense2,WTs_SVHN,NNSTD
314,0.9500377846790891,dense3,WTs_SVHN,NNSTD
315,0.5547314710143658,conv1,WTs_SVHN,NNSTD
315,0.7624330798674737,conv2,WTs_SVHN,NNSTD
315,0.945979179779352,dense1,WTs_SVHN,NNSTD
315,0.8486460646175185,dense2,WTs_SVHN,NNSTD
315,0.9449762012521854,dense3,WTs_SVHN,NNSTD
316,0.5545481747113181,conv1,WTs_SVHN,NNSTD
316,0.7582129635293313,conv2,WTs_SVHN,NNSTD
316,0.945466871888589,dense1,WTs_SVHN,NNSTD
316,0.847328551507636,dense2,WTs_SVHN,NNSTD
316,0.9401562763602204,dense3,WTs_SVHN,NNSTD
317,0.5426997877020856,conv1,WTs_SVHN,NNSTD
317,0.760487137169919,conv2,WTs_SVHN,NNSTD
317,0.945280823886157,dense1,WTs_SVHN,NNSTD
317,0.8463549237921589,dense2,WTs_SVHN,NNSTD
317,0.9456799777979074,dense3,WTs_SVHN,NNSTD
318,0.5600337315870404,conv1,WTs_SVHN,NNSTD
318,0.7607866825953029,conv2,WTs_SVHN,NNSTD
318,0.9451651393964406,dense1,WTs_SVHN,NNSTD
318,0.8459223455746769,dense2,WTs_SVHN,NNSTD
318,0.9339687360204078,dense3,WTs_SVHN,NNSTD
319,0.5525224545674914,conv1,WTs_SVHN,NNSTD
319,0.7610769444873325,conv2,WTs_SVHN,NNSTD
319,0.9457408377540868,dense1,WTs_SVHN,NNSTD
319,0.847292696984858,dense2,WTs_SVHN,NNSTD
319,0.940177172314207,dense3,WTs_SVHN,NNSTD
320,0.5703608457514707,conv1,WTs_SVHN,NNSTD
320,0.7694197008382531,conv2,WTs_SVHN,NNSTD
320,0.9458826526161921,dense1,WTs_SVHN,NNSTD
320,0.8468548947021967,dense2,WTs_SVHN,NNSTD
320,0.940921219051176,dense3,WTs_SVHN,NNSTD
321,0.5604894365234439,conv1,WTs_SVHN,NNSTD
321,0.7600322524192631,conv2,WTs_SVHN,NNSTD
321,0.945294915653534,dense1,WTs_SVHN,NNSTD
321,0.8464087327219045,dense2,WTs_SVHN,NNSTD
321,0.9314511145135512,dense3,WTs_SVHN,NNSTD
322,0.530677334307849,conv1,WTs_SVHN,NNSTD
322,0.7625242586687981,conv2,WTs_SVHN,NNSTD
322,0.9461947241518361,dense1,WTs_SVHN,NNSTD
322,0.8471948983578748,dense2,WTs_SVHN,NNSTD
322,0.9542878207012893,dense3,WTs_SVHN,NNSTD
323,0.5528605789635201,conv1,WTs_SVHN,NNSTD
323,0.755206421244194,conv2,WTs_SVHN,NNSTD
323,0.9456072897812706,dense1,WTs_SVHN,NNSTD
323,0.8462691007024439,dense2,WTs_SVHN,NNSTD
323,0.9232399063313558,dense3,WTs_SVHN,NNSTD
324,0.5477762446397556,conv1,WTs_SVHN,NNSTD
324,0.7560392178413613,conv2,WTs_SVHN,NNSTD
324,0.9452901608755734,dense1,WTs_SVHN,NNSTD
324,0.8473187734185379,dense2,WTs_SVHN,NNSTD
324,0.9645528834156654,dense3,WTs_SVHN,NNSTD
325,0.5279056140958714,conv1,WTs_SVHN,NNSTD
325,0.761557166905627,conv2,WTs_SVHN,NNSTD
325,0.9446948430896271,dense1,WTs_SVHN,NNSTD
325,0.8471487581847308,dense2,WTs_SVHN,NNSTD
325,0.953428741766977,dense3,WTs_SVHN,NNSTD
326,0.560132542399014,conv1,WTs_SVHN,NNSTD
326,0.7630004134463997,conv2,WTs_SVHN,NNSTD
326,0.9455241002833622,dense1,WTs_SVHN,NNSTD
326,0.8467177165226052,dense2,WTs_SVHN,NNSTD
326,0.9606075775136421,dense3,WTs_SVHN,NNSTD
327,0.545796259755359,conv1,WTs_SVHN,NNSTD
327,0.7668260825217887,conv2,WTs_SVHN,NNSTD
327,0.9460763197672017,dense1,WTs_SVHN,NNSTD
327,0.8463761063877119,dense2,WTs_SVHN,NNSTD
327,0.9376320892362857,dense3,WTs_SVHN,NNSTD
328,0.4964272341328262,conv1,WTs_SVHN,NNSTD
328,0.7641263342774938,conv2,WTs_SVHN,NNSTD
328,0.9455730782953913,dense1,WTs_SVHN,NNSTD
328,0.8442278517566928,dense2,WTs_SVHN,NNSTD
328,0.9471652322945647,dense3,WTs_SVHN,NNSTD
329,0.5644796075366412,conv1,WTs_SVHN,NNSTD
329,0.7621459706696354,conv2,WTs_SVHN,NNSTD
329,0.9454593075226443,dense1,WTs_SVHN,NNSTD
329,0.8466596625617563,dense2,WTs_SVHN,NNSTD
329,0.9376516130565307,dense3,WTs_SVHN,NNSTD
330,0.5420262098099269,conv1,WTs_SVHN,NNSTD
330,0.7643687471532631,conv2,WTs_SVHN,NNSTD
330,0.9449865633572476,dense1,WTs_SVHN,NNSTD
330,0.8470425757649707,dense2,WTs_SVHN,NNSTD
330,0.9316876140674765,dense3,WTs_SVHN,NNSTD
331,0.5727035819062474,conv1,mixed_SVHN,NNSTD
331,0.7697848881290161,conv2,mixed_SVHN,NNSTD
331,0.9461508595063282,dense1,mixed_SVHN,NNSTD
331,0.8482711364296508,dense2,mixed_SVHN,NNSTD
331,0.9552498294629711,dense3,mixed_SVHN,NNSTD
332,0.6036643835127291,conv1,mixed_SVHN,NNSTD
332,0.7715068505387697,conv2,mixed_SVHN,NNSTD
332,0.9461947059232315,dense1,mixed_SVHN,NNSTD
332,0.8520106427644843,dense2,mixed_SVHN,NNSTD
332,0.9645129870129872,dense3,mixed_SVHN,NNSTD
333,0.5868577896266315,conv1,mixed_SVHN,NNSTD
333,0.771970092824736,conv2,mixed_SVHN,NNSTD
333,0.9464135494104828,dense1,mixed_SVHN,NNSTD
333,0.8473381541145353,dense2,mixed_SVHN,NNSTD
333,0.9624509952760846,dense3,mixed_SVHN,NNSTD
334,0.5802064049802536,conv1,mixed_SVHN,NNSTD
334,0.7737997082252108,conv2,mixed_SVHN,NNSTD
334,0.9462406940629415,dense1,mixed_SVHN,NNSTD
334,0.8515799772288337,dense2,mixed_SVHN,NNSTD
334,0.9548948112954037,dense3,mixed_SVHN,NNSTD
335,0.5871563317734467,conv1,mixed_SVHN,NNSTD
335,0.7725021315358731,conv2,mixed_SVHN,NNSTD
335,0.9461080847241901,dense1,mixed_SVHN,NNSTD
335,0.8491441748985167,dense2,mixed_SVHN,NNSTD
335,0.9649253514809386,dense3,mixed_SVHN,NNSTD
336,0.5959496794055618,conv1,mixed_SVHN,NNSTD
336,0.7733689917827402,conv2,mixed_SVHN,NNSTD
336,0.9460138622808268,dense1,mixed_SVHN,NNSTD
336,0.8494666911667587,dense2,mixed_SVHN,NNSTD
336,0.958539931580213,dense3,mixed_SVHN,NNSTD
337,0.5918892968755101,conv1,mixed_SVHN,NNSTD
337,0.7723598725038892,conv2,mixed_SVHN,NNSTD
337,0.9460742615743895,dense1,mixed_SVHN,NNSTD
337,0.8518089095201518,dense2,mixed_SVHN,NNSTD
337,0.9701418697751285,dense3,mixed_SVHN,NNSTD
338,0.5844952127121245,conv1,mixed_SVHN,NNSTD
338,0.7733236856864665,conv2,mixed_SVHN,NNSTD
338,0.9462845502116451,dense1,mixed_SVHN,NNSTD
338,0.8487674064399381,dense2,mixed_SVHN,NNSTD
338,0.9659238694294489,dense3,mixed_SVHN,NNSTD
339,0.5895236031839892,conv1,mixed_SVHN,NNSTD
339,0.772439905602607,conv2,mixed_SVHN,NNSTD
339,0.946517807805848,dense1,mixed_SVHN,NNSTD
339,0.8496804870370182,dense2,mixed_SVHN,NNSTD
339,0.9507068816746116,dense3,mixed_SVHN,NNSTD
340,0.5893967297000384,conv1,mixed_SVHN,NNSTD
340,0.7713876611203992,conv2,mixed_SVHN,NNSTD
340,0.9463979915241134,dense1,mixed_SVHN,NNSTD
340,0.8490368149709975,dense2,mixed_SVHN,NNSTD
340,0.9647851124446868,dense3,mixed_SVHN,NNSTD
341,0.5947346758123413,conv1,mixed_SVHN,NNSTD
341,0.7725212521320391,conv2,mixed_SVHN,NNSTD
341,0.9462015602989323,dense1,mixed_SVHN,NNSTD
341,0.8501089020105145,dense2,mixed_SVHN,NNSTD
341,0.9490585479571173,dense3,mixed_SVHN,NNSTD
342,0.5925881032371696,conv1,mixed_SVHN,NNSTD
342,0.7712141713305742,conv2,mixed_SVHN,NNSTD
342,0.9463304014985061,dense1,mixed_SVHN,NNSTD
342,0.8489516159566123,dense2,mixed_SVHN,NNSTD
342,0.9400438982458267,dense3,mixed_SVHN,NNSTD
343,0.5998163988386269,conv1,mixed_SVHN,NNSTD
343,0.7728262824183982,conv2,mixed_SVHN,NNSTD
343,0.9462989850496298,dense1,mixed_SVHN,NNSTD
343,0.8484163722331843,dense2,mixed_SVHN,NNSTD
343,0.9498645340580703,dense3,mixed_SVHN,NNSTD
344,0.6149206887373247,conv1,mixed_SVHN,NNSTD
344,0.7724545215321512,conv2,mixed_SVHN,NNSTD
344,0.9462441259434753,dense1,mixed_SVHN,NNSTD
344,0.8494105195750419,dense2,mixed_SVHN,NNSTD
344,0.9576719120855687,dense3,mixed_SVHN,NNSTD
345,0.5917200790937004,conv1,mixed_SVHN,NNSTD
345,0.7705441978011888,conv2,mixed_SVHN,NNSTD
345,0.9459488396418,dense1,mixed_SVHN,NNSTD
345,0.8481866247455357,dense2,mixed_SVHN,NNSTD
345,0.9459319748822251,dense3,mixed_SVHN,NNSTD
346,0.5878827527150138,conv1,mixed_SVHN,NNSTD
346,0.7723503194214575,conv2,mixed_SVHN,NNSTD
346,0.9458511613616173,dense1,mixed_SVHN,NNSTD
346,0.8478357979076656,dense2,mixed_SVHN,NNSTD
346,0.9520975571490874,dense3,mixed_SVHN,NNSTD
347,0.6115232844667587,conv1,mixed_SVHN,NNSTD
347,0.773579618399069,conv2,mixed_SVHN,NNSTD
347,0.9459263853192885,dense1,mixed_SVHN,NNSTD
347,0.849574376392191,dense2,mixed_SVHN,NNSTD
347,0.9528758774239405,dense3,mixed_SVHN,NNSTD
348,0.5837327588186237,conv1,mixed_SVHN,NNSTD
348,0.7712025410493661,conv2,mixed_SVHN,NNSTD
348,0.9457598248557989,dense1,mixed_SVHN,NNSTD
348,0.8490107700205293,dense2,mixed_SVHN,NNSTD
348,0.9604214410187156,dense3,mixed_SVHN,NNSTD
349,0.5890356745480827,conv1,mixed_SVHN,NNSTD
349,0.7716601335404217,conv2,mixed_SVHN,NNSTD
349,0.9463052466156237,dense1,mixed_SVHN,NNSTD
349,0.8524840260909571,dense2,mixed_SVHN,NNSTD
349,0.9309958153735621,dense3,mixed_SVHN,NNSTD
350,0.5953705202713523,conv1,mixed_SVHN,NNSTD
350,0.772221398505845,conv2,mixed_SVHN,NNSTD
350,0.9463208968567848,dense1,mixed_SVHN,NNSTD
350,0.8481681418547256,dense2,mixed_SVHN,NNSTD
350,0.9531095256646089,dense3,mixed_SVHN,NNSTD
351,0.5757912009865135,conv1,mixed_SVHN,NNSTD
351,0.7723979671127126,conv2,mixed_SVHN,NNSTD
351,0.9457476739263289,dense1,mixed_SVHN,NNSTD
351,0.8508371846277387,dense2,mixed_SVHN,NNSTD
351,0.9584442151772062,dense3,mixed_SVHN,NNSTD
352,0.5946056458349657,conv1,mixed_SVHN,NNSTD
352,0.7709686973680508,conv2,mixed_SVHN,NNSTD
352,0.9456116367094394,dense1,mixed_SVHN,NNSTD
352,0.8498826363518719,dense2,mixed_SVHN,NNSTD
352,0.9479104058148093,dense3,mixed_SVHN,NNSTD
353,0.5906270672240341,conv1,mixed_SVHN,NNSTD
353,0.7743418828018066,conv2,mixed_SVHN,NNSTD
353,0.9456750472569448,dense1,mixed_SVHN,NNSTD
353,0.8487085775769516,dense2,mixed_SVHN,NNSTD
353,0.9612539937801262,dense3,mixed_SVHN,NNSTD
354,0.6021344056270527,conv1,mixed_SVHN,NNSTD
354,0.7724754945792915,conv2,mixed_SVHN,NNSTD
354,0.9456788747642769,dense1,mixed_SVHN,NNSTD
354,0.8496023555576349,dense2,mixed_SVHN,NNSTD
354,0.9676903739374365,dense3,mixed_SVHN,NNSTD
355,0.5994433224557305,conv1,mixed_SVHN,NNSTD
355,0.7724371642712746,conv2,mixed_SVHN,NNSTD
355,0.9463640512386138,dense1,mixed_SVHN,NNSTD
355,0.8478298754691258,dense2,mixed_SVHN,NNSTD
355,0.9643876357560568,dense3,mixed_SVHN,NNSTD
356,0.5947668842085203,conv1,mixed_SVHN,NNSTD
356,0.77166423016612,conv2,mixed_SVHN,NNSTD
356,0.9462152320965334,dense1,mixed_SVHN,NNSTD
356,0.8471498119558796,dense2,mixed_SVHN,NNSTD
356,0.9627009533620574,dense3,mixed_SVHN,NNSTD
357,0.5947927506521257,conv1,mixed_SVHN,NNSTD
357,0.7710009340152739,conv2,mixed_SVHN,NNSTD
357,0.9461091903875568,dense1,mixed_SVHN,NNSTD
357,0.8485170099863446,dense2,mixed_SVHN,NNSTD
357,0.9428658931925179,dense3,mixed_SVHN,NNSTD
358,0.599159867909868,conv1,mixed_SVHN,NNSTD
358,0.772552320455913,conv2,mixed_SVHN,NNSTD
358,0.9462626803949802,dense1,mixed_SVHN,NNSTD
358,0.8517979056400868,dense2,mixed_SVHN,NNSTD
358,0.9628578700657693,dense3,mixed_SVHN,NNSTD
359,0.5874130426864803,conv1,mixed_SVHN,NNSTD
359,0.7719605227929403,conv2,mixed_SVHN,NNSTD
359,0.9462416535974033,dense1,mixed_SVHN,NNSTD
359,0.8478166244592266,dense2,mixed_SVHN,NNSTD
359,0.9392371078933539,dense3,mixed_SVHN,NNSTD
360,0.6020512595795587,conv1,mixed_SVHN,NNSTD
360,0.772717952482205,conv2,mixed_SVHN,NNSTD
360,0.9463036514584255,dense1,mixed_SVHN,NNSTD
360,0.8493675423140117,dense2,mixed_SVHN,NNSTD
360,0.9232021349058762,dense3,mixed_SVHN,NNSTD
361,0.7066563185588921,conv1,random,SaSD
361,0.8710406645115897,conv2,random,SaSD
361,0.96962199919729,dense1,random,SaSD
361,0.8940252195084977,dense2,random,SaSD
361,0.9811957443468028,dense3,random,SaSD
362,0.7069357802124345,conv1,random,SaSD
362,0.8717093940348333,conv2,random,SaSD
362,0.9696658056762868,dense1,random,SaSD
362,0.8959438650127187,dense2,random,SaSD
362,0.9770863521883243,dense3,random,SaSD
363,0.7061557340739326,conv1,random,SaSD
363,0.8710230067599183,conv2,random,SaSD
363,0.9696445802737947,dense1,random,SaSD
363,0.893332063360208,dense2,random,SaSD
363,0.9740242883142975,dense3,random,SaSD
364,0.705738135689882,conv1,random,SaSD
364,0.8704148352926717,conv2,random,SaSD
364,0.9695709705643776,dense1,random,SaSD
364,0.8926062358770532,dense2,random,SaSD
364,0.9811907516308362,dense3,random,SaSD
365,0.7041278224672429,conv1,random,SaSD
365,0.8713986636739968,conv2,random,SaSD
365,0.9697121264838762,dense1,random,SaSD
365,0.8948389709271154,dense2,random,SaSD
365,0.9885446848829389,dense3,random,SaSD
366,0.7208051560877847,conv1,random,SaSD
366,0.8705201871265068,conv2,random,SaSD
366,0.9696518209631257,dense1,random,SaSD
366,0.8924265734959056,dense2,random,SaSD
366,0.9629650836202286,dense3,random,SaSD
367,0.7132254642824496,conv1,random,SaSD
367,0.8697273954085702,conv2,random,SaSD
367,0.9697056915659455,dense1,random,SaSD
367,0.8942504796648746,dense2,random,SaSD
367,0.975990972851438,dense3,random,SaSD
368,0.7107342935353046,conv1,random,SaSD
368,0.8716349676879339,conv2,random,SaSD
368,0.9696705663503284,dense1,random,SaSD
368,0.8964432502934626,dense2,random,SaSD
368,0.9904101995565409,dense3,random,SaSD
369,0.712183917894541,conv1,random,SaSD
369,0.8717572902341175,conv2,random,SaSD
369,0.9696104195099564,dense1,random,SaSD
369,0.8941238957346823,dense2,random,SaSD
369,0.9647305207579564,dense3,random,SaSD
370,0.7049186936939694,conv1,random,SaSD
370,0.8697518750958193,conv2,random,SaSD
370,0.9697089804596284,dense1,random,SaSD
370,0.8940624976304994,dense2,random,SaSD
370,0.9760375627370959,dense3,random,SaSD
371,0.7003389188936064,conv1,random,SaSD
371,0.870831623585453,conv2,random,SaSD
371,0.969498964297735,dense1,random,SaSD
371,0.8946469740769237,dense2,random,SaSD
371,0.9758840623991558,dense3,random,SaSD
372,0.7038527342755283,conv1,random,SaSD
372,0.8718474903146209,conv2,random,SaSD
372,0.9696581410124131,dense1,random,SaSD
372,0.893876452612542,dense2,random,SaSD
372,0.9794332620948841,dense3,random,SaSD
373,0.7046109034396331,conv1,random,SaSD
373,0.8716383588208196,conv2,random,SaSD
373,0.9695826044643872,dense1,random,SaSD
373,0.8933459210857255,dense2,random,SaSD
373,0.9763545464758809,dense3,random,SaSD
374,0.7192927209126658,conv1,random,SaSD
374,0.8713402695714247,conv2,random,SaSD
374,0.9696449531357099,dense1,random,SaSD
374,0.8935555252832218,dense2,random,SaSD
374,0.9853723851118282,dense3,random,SaSD
375,0.7004024991042455,conv1,random,SaSD
375,0.8709296365677819,conv2,random,SaSD
375,0.969619245696692,dense1,random,SaSD
375,0.8944318790041201,dense2,random,SaSD
375,0.9869984779673947,dense3,random,SaSD
376,0.714895864195037,conv1,random,SaSD
376,0.8699123732242748,conv2,random,SaSD
376,0.9696329958079961,dense1,random,SaSD
376,0.8939052437747603,dense2,random,SaSD
376,0.9792629330725833,dense3,random,SaSD
377,0.6927796322587586,conv1,random,SaSD
377,0.871590067301685,conv2,random,SaSD
377,0.9696900377739469,dense1,random,SaSD
377,0.8938297138257887,dense2,random,SaSD
377,0.9571883753501401,dense3,random,SaSD
378,0.7118854476330773,conv1,random,SaSD
378,0.8706598527902214,conv2,random,SaSD
378,0.9694948552963971,dense1,random,SaSD
378,0.8934844715692296,dense2,random,SaSD
378,0.9837940013950244,dense3,random,SaSD
379,0.7075993190568461,conv1,random,SaSD
379,0.8699318299038286,conv2,random,SaSD
379,0.9696019488445062,dense1,random,SaSD
379,0.8940717009158159,dense2,random,SaSD
379,0.9822515813342882,dense3,random,SaSD
380,0.7014131709014884,conv1,random,SaSD
380,0.8716392324003457,conv2,random,SaSD
380,0.9696885890823024,dense1,random,SaSD
380,0.8949502172851376,dense2,random,SaSD
380,0.9835760062057716,dense3,random,SaSD
381,0.7047852204501295,conv1,random,SaSD
381,0.8706056093728727,conv2,random,SaSD
381,0.9696540847675021,dense1,random,SaSD
381,0.8945497495185779,dense2,random,SaSD
381,0.9738646939622548,dense3,random,SaSD
382,0.7067246453505645,conv1,random,SaSD
382,0.8704877136428548,conv2,random,SaSD
